indicateur,r_gion,produits,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,mars 2023,333.0,333.0,mars 2023,mars 2023,mensuelle,2023,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,avril 2023,360.0,360.0,avril 2023,avril 2023,mensuelle,2023,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,mai 2023,431.0,431.0,mai 2023,mai 2023,mensuelle,2023,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,juin 2023,554.0,554.0,juin 2023,juin 2023,mensuelle,2023,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,juillet 2023,570.0,570.0,juillet 2023,juillet 2023,mensuelle,2023,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,aout 2023,661.0,661.0,aout 2023,aout 2023,mensuelle,2023,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,septembre 2023,757.0,757.0,septembre 2023,septembre 2023,mensuelle,2023,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,octobre 2023,1067.0,1067.0,octobre 2023,octobre 2023,mensuelle,2023,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,novembre 2023,1016.0,1016.0,novembre 2023,novembre 2023,mensuelle,2023,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,decembre 2023,858.0,858.0,decembre 2023,decembre 2023,mensuelle,2023,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,janvier 2024,563.0,563.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,fevrier 2024,383.0,383.0,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,mars 2024,349.0,349.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,avril 2024,379.0,379.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,mai 2024,513.0,513.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,juin 2024,591.0,591.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,juillet 2024,704.0,704.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,aout 2024,745.0,745.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,septembre 2024,735.0,735.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,octobre 2024,828.0,828.0,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,novembre 2024,1155.0,1155.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,decembre 2024,1144.0,1144.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,janvier 2025,627.958,627.958,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,fevrier 2025,432.41999347878,432.41999347878,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,mars 2025,378.4734635547,378.4734635547,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,avril 2025,379.530470039315,379.530470039315,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,mai 2025,512.115801873147,512.115801873147,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,juin 2025,561.584245967819,561.584245967819,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,juillet 2025,734.773812367536,734.773812367536,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,aout 2025,814.893271719172,814.893271719172,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Oignon frais rond,FCFA/kg,septembre 2025,858.436012845172,858.436012845172,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,janvier 2016,896.665859212672,896.665859212672,janvier 2016,janvier 2016,mensuelle,2016,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,fevrier 2016,938.670122613217,938.670122613217,fevrier 2016,fevrier 2016,mensuelle,2016,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,mars 2016,877.539875801902,877.539875801902,mars 2016,mars 2016,mensuelle,2016,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,avril 2016,842.291490114145,842.291490114145,avril 2016,avril 2016,mensuelle,2016,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,mai 2016,896.511070580453,896.511070580453,mai 2016,mai 2016,mensuelle,2016,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,juin 2016,913.7015164844,913.7015164844,juin 2016,juin 2016,mensuelle,2016,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,juillet 2016,930.350841083547,930.350841083547,juillet 2016,juillet 2016,mensuelle,2016,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,aout 2016,934.012876027748,934.012876027748,aout 2016,aout 2016,mensuelle,2016,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,septembre 2016,907.193875995085,907.193875995085,septembre 2016,septembre 2016,mensuelle,2016,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,octobre 2016,871.0,871.0,octobre 2016,octobre 2016,mensuelle,2016,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,novembre 2016,861.0,861.0,novembre 2016,novembre 2016,mensuelle,2016,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,decembre 2016,871.0,871.0,decembre 2016,decembre 2016,mensuelle,2016,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,janvier 2017,807.0,807.0,janvier 2017,janvier 2017,mensuelle,2017,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,fevrier 2017,811.0,811.0,fevrier 2017,fevrier 2017,mensuelle,2017,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,mars 2017,812.0,812.0,mars 2017,mars 2017,mensuelle,2017,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,avril 2017,840.0,840.0,avril 2017,avril 2017,mensuelle,2017,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,mai 2017,749.0,749.0,mai 2017,mai 2017,mensuelle,2017,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,juin 2017,886.0,886.0,juin 2017,juin 2017,mensuelle,2017,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,juillet 2017,792.0,792.0,juillet 2017,juillet 2017,mensuelle,2017,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,aout 2017,796.0,796.0,aout 2017,aout 2017,mensuelle,2017,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,septembre 2017,816.0,816.0,septembre 2017,septembre 2017,mensuelle,2017,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,octobre 2017,783.0,783.0,octobre 2017,octobre 2017,mensuelle,2017,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,novembre 2017,866.0,866.0,novembre 2017,novembre 2017,mensuelle,2017,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,decembre 2017,907.868609376341,907.868609376341,decembre 2017,decembre 2017,mensuelle,2017,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,janvier 2018,1017.08631723203,1017.08631723203,janvier 2018,janvier 2018,mensuelle,2018,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,fevrier 2018,796.0,796.0,fevrier 2018,fevrier 2018,mensuelle,2018,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,mars 2018,819.0,819.0,mars 2018,mars 2018,mensuelle,2018,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,avril 2018,834.0,834.0,avril 2018,avril 2018,mensuelle,2018,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,mai 2018,931.0,931.0,mai 2018,mai 2018,mensuelle,2018,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,juin 2018,845.0,845.0,juin 2018,juin 2018,mensuelle,2018,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,juillet 2018,982.0,982.0,juillet 2018,juillet 2018,mensuelle,2018,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,aout 2018,1134.0,1134.0,aout 2018,aout 2018,mensuelle,2018,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,septembre 2018,1143.0,1143.0,septembre 2018,septembre 2018,mensuelle,2018,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,octobre 2018,981.0,981.0,octobre 2018,octobre 2018,mensuelle,2018,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,novembre 2018,800.0,800.0,novembre 2018,novembre 2018,mensuelle,2018,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,decembre 2018,800.0,800.0,decembre 2018,decembre 2018,mensuelle,2018,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,janvier 2019,833.0,833.0,janvier 2019,janvier 2019,mensuelle,2019,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,fevrier 2019,842.0,842.0,fevrier 2019,fevrier 2019,mensuelle,2019,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,mars 2019,873.0,873.0,mars 2019,mars 2019,mensuelle,2019,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,avril 2019,1318.0,1318.0,avril 2019,avril 2019,mensuelle,2019,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,mai 2019,889.0,889.0,mai 2019,mai 2019,mensuelle,2019,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,juin 2019,810.0,810.0,juin 2019,juin 2019,mensuelle,2019,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Centre,Pâte d'arachide,FCFA/kg,juillet 2019,982.0,982.0,juillet 2019,juillet 2019,mensuelle,2019,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
