"indicateur","région","produits","Unit","Date","Value"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2024M10","266.198"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2024M11","218.862168246926"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2024M12","267.103316066903"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2025M1","277.650981654408"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2025M2","247.796733118764"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2025M3","262.342041235768"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2025M4","253.686638502214"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2025M5","253.233240729282"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2025M6","252.453292145686"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2025M7","253.289588932972"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2025M8","242.791500248588"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Maïs blanc","FCFA/kg","2025M9","167.637868053826"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M1","307.367"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M2","288.969"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M3","347.378"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M4","333.458"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M5","355.641"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M6","359.068"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M7","385.023"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M8","440.455"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M9","469.789"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M10","562.354"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M11","503.382660120224"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2024M12","374.599053042691"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2025M1","404.560746434872"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2025M2","401.614938786364"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2025M3","400.328549805342"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2025M4","402.94804291706"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2025M5","390.283583475926"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2025M6","361.343368943556"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2025M7","339.482352735064"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2025M8","289.001286752193"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)","FCFA/kg","2025M9","278.398277781018"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M1","34000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M2","34000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M3","40000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M4","36000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M5","40000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M6","40000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M7","46000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M8","50000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M9","56000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M10","50000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M11","50000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M12","44000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M1","44000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M2","45999.9999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M3","45999.9999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M4","42999.9999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M5","44000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M6","39999.9999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M7","39999.9999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M8","34000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M9","32000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M1","14000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M2","13750"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M3","13750"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M4","14259.3"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M5","14259.3"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M6","14768.5"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M7","13500"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M8","14500"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M9","12750"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M10","520"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M11","519.999999999996"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2024M12","600"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2025M1","14500"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2025M2","14500"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2025M3","14500"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2025M4","14500"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2025M5","13190.9059582729"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2025M6","12747.5487839819"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2025M7","12999.9999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2025M8","12999.9999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz brisé local ou importé","FCFA/Sac de 25 kg","2025M9","12500"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M1","550"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M2","575"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M3","550"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M4","550"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M5","550"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M6","558.572"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M7","550"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M8","550"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M9","595.833"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M10","564.872"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M11","547.722557505166"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2024M12","593.366103963931"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2025M1","624.49979983984"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2025M2","570.087712549568"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2025M3","600"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2025M4","547.722557505166"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2025M5","549.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2025M6","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2025M7","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2025M8","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Riz importé","FCFA/kg","2025M9","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M1","850"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M2","850"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M3","850"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M4","950"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M5","1000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M6","1000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M7","1000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M8","1000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M9","1000"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M10","1016.14"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M11","999.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2024M12","999.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2025M1","999.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2025M2","999.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2025M3","999.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2025M4","999.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2025M5","999.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2025M6","999.999999999999"
"Prix moyens mensuels de quelques produits par région","Centre Sud","Sucre importé en morceau blanc/blond","FCFA/kg","2025M7","999.999999999999"
